"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.917459299E0,3.382971764E0,-3.392745495E0,-3.403741121E0,5.877131406E0
1.919459337E0,3.402519464E0,-3.453832150E0,-3.299283266E0,5.864415171E0
1.921457914E0,3.439171314E0,-3.509420872E0,-3.222924948E0,5.876323630E0
1.923457683E0,3.458108187E0,-3.522248983E0,-3.199712038E0,5.882423587E0
1.925456683E0,3.495370865E0,-3.525303364E0,-3.161838531E0,5.885796819E0
1.927485837E0,3.535687923E0,-3.519194603E0,-3.123353958E0,5.885674107E0
1.929481453E0,3.552792311E0,-3.517972946E0,-3.094643354E0,5.880075199E0
1.931481722E0,3.587000608E0,-3.563176870E0,-3.030502558E0,5.894637268E0
1.933488260E0,3.604715824E0,-3.646254539E0,-2.959642172E0,5.920188352E0
1.935488876E0,3.612046242E0,-3.702454329E0,-2.917492390E0,5.938586360E0
1.937487568E0,3.640146017E0,-3.848451138E0,-2.837469101E0,6.009365198E0
1.939487645E0,3.708562851E0,-4.144720554E0,-2.737898111E0,6.199050973E0
1.941486029E0,3.748879910E0,-4.282165527E0,-2.668259382E0,6.285749781E0
1.943486068E0,3.860668421E0,-4.674340725E0,-2.519819021E0,6.565341558E0
1.945484876E0,3.981619596E0,-4.906469822E0,-2.412917614E0,6.763794212E0
1.947504260E0,3.981008768E0,-4.843550682E0,-2.398257017E0,6.712678358E0
1.949499645E0,4.057366848E0,-4.681060314E0,-2.450180531E0,6.661676669E0
1.951499991E0,4.106235981E0,-4.571715355E0,-2.517375708E0,6.640702950E0
1.953498529E0,4.118453503E0,-4.529565811E0,-2.545475483E0,6.630088320E0
1.955498183E0,4.087910175E0,-4.524678707E0,-2.605951071E0,6.631342849E0
1.957497183E0,4.039651871E0,-4.547891617E0,-2.655431271E0,6.637275091E0
1.959497375E0,3.891822577E0,-4.679227829E0,-2.773939133E0,6.688512118E0
1.961495952E0,3.682906628E0,-4.856989384E0,-2.970026731E0,6.780501891E0
1.963496068E0,3.563176870E0,-4.940067291E0,-3.097697735E0,6.833463654E0
1.965494722E0,3.325550318E0,-5.065294743E0,-3.398854256E0,6.947568351E0
1.967510645E0,3.079371691E0,-5.127603054E0,-3.735440969E0,7.051833969E0
1.969506568E0,2.976135492E0,-5.125159264E0,-3.905872345E0,7.097920732E0
1.971506875E0,2.784323692E0,-5.024366856E0,-4.223522186E0,7.129856968E0
1.973505991E0,2.604729414E0,-4.829500675E0,-4.511240005E0,7.103518739E0
1.975547414E0,2.524095297E0,-4.699997425E0,-4.634634495E0,7.066885436E0
1.977542875E0,2.399478674E0,-4.432438374E0,-4.838663578E0,6.986892948E0
1.979543068E0,2.309681416E0,-4.155716419E0,-4.993823528E0,6.895134562E0
1.981548798E0,2.282192469E0,-4.002999783E0,-5.051244736E0,6.837213109E0
1.983548837E0,2.295020819E0,-3.681684732E0,-5.139209270E0,6.725577667E0
1.985547645E0,2.369546175E0,-3.412293196E0,-5.178304672E0,6.638774978E0
1.987586491E0,2.415971994E0,-3.296839714E0,-5.177083015E0,6.596079239E0
1.989582529E0,2.528982162E0,-3.102584600E0,-5.133711338E0,6.509744548E0
1.991582491E0,2.624887943E0,-2.991407156E0,-5.050633907E0,6.430198780E0
1.993581029E0,2.660928965E0,-2.970637798E0,-4.997488499E0,6.393756578E0
1.995580837E0,2.707965612E0,-2.976746321E0,-4.872871876E0,6.319729166E0
1.997579645E0,2.728124142E0,-3.037221909E0,-4.728707790E0,6.247243842E0
1.999580183E0,2.729956865E0,-3.081204414E0,-4.653571606E0,6.213067988E0
2.001578875E0,2.714685202E0,-3.166114569E0,-4.472144604E0,6.115053112E0
2.003578875E0,2.697580814E0,-3.235753298E0,-4.280332565E0,6.005688014E0
2.005577529E0,2.692693949E0,-3.258355141E0,-4.178929329E0,5.943982609E0
2.007593914E0,2.682309389E0,-3.301726580E0,-3.966347933E0,5.816192740E0
2.009589952E0,2.694526672E0,-3.334713459E0,-3.746436596E0,5.693555568E0
2.011590029E0,2.689028740E0,-3.362202406E0,-3.638924360E0,5.637113719E0
2.013588760E0,2.722626448E0,-3.389080286E0,-3.432451725E0,5.538978679E0
2.015589260E0,2.709187269E0,-3.445890903E0,-3.329215527E0,5.504319740E0
2.017588029E0,2.687807083E0,-3.568674803E0,-3.152064562E0,5.467655601E0
2.019587375E0,2.688417912E0,-3.657250166E0,-3.025615454E0,5.455036069E0
2.021585414E0,2.708576441E0,-3.698789120E0,-2.978579044E0,5.467116279E0
2.023584991E0,2.786156416E0,-3.752545118E0,-2.914438009E0,5.508013376E0
2.025582683E0,2.905885935E0,-3.717114925E0,-2.857627630E0,5.516081227E0
2.027601914E0,2.985298395E0,-3.728110552E0,-2.833193064E0,5.553179065E0
2.029597644E0,3.144123316E0,-3.725056171E0,-2.789821625E0,5.616463265E0
2.031597298E0,3.450166941E0,-3.536298990E0,-2.724458933E0,5.641962331E0
2.033595721E0,3.734219313E0,-3.194214344E0,-2.682309389E0,5.598408953E0
2.035595837E0,3.877161741E0,-3.252246618E0,-2.615114212E0,5.696342122E0
2.037594221E0,3.921754837E0,-3.441614866E0,-2.504547596E0,5.787713931E0
2.039594067E0,3.889379025E0,-3.566231251E0,-2.453845739E0,5.819504570E0
2.041592491E0,3.916867971E0,-3.689625978E0,-2.347555161E0,5.870792945E0
2.043592337E0,3.977954388E0,-3.753156185E0,-2.247984171E0,5.913014062E0
2.045590798E0,4.024380207E0,-3.765984297E0,-2.216830015E0,5.940758293E0
2.047625760E0,4.123340607E0,-3.806912184E0,-2.150856495E0,6.010050066E0
2.049622029E0,4.240626335E0,-3.867387772E0,-2.111761093E0,6.115483203E0
2.051622106E0,4.295604229E0,-3.892433405E0,-2.099543810E0,6.165333544E0
2.053621491E0,4.411668777E0,-4.035375595E0,-2.064113617E0,6.325159494E0
2.055621837E0,4.499022484E0,-4.276667595E0,-2.062891960E0,6.541147626E0
2.057621067E0,4.522235394E0,-4.396397114E0,-2.057394028E0,6.634138280E0
2.059621298E0,4.513072491E0,-4.671286583E0,-2.054950714E0,6.812603326E0
2.061620337E0,4.379292965E0,-4.945565224E0,-2.068389654E0,6.922070356E0
2.063620567E0,4.302934647E0,-5.075068474E0,-2.030516148E0,6.956620042E0
2.065619260E0,4.109901428E0,-5.321857929E0,-1.908953905E0,6.989818780E0
2.067637721E0,3.880216122E0,-5.502063274E0,-1.751350641E0,6.956723833E0
2.069633606E0,3.721390963E0,-5.571091175E0,-1.663386106E0,6.903090679E0
2.071634183E0,3.406184673E0,-5.627290726E0,-1.486235142E0,6.743692597E0
2.073633067E0,3.280957222E0,-5.608964443E0,-1.379333735E0,6.642870160E0
2.075633144E0,3.003624439E0,-5.515502453E0,-1.202793717E0,6.394469470E0
2.077639221E0,2.757445812E0,-5.301088810E0,-1.056185961E0,6.067996272E0
2.079639413E0,2.631607533E0,-5.128213882E0,-9.798278809E-1,5.846708348E0
2.081638375E0,2.426356792E0,-4.750699043E0,-8.582656980E-1,5.403051794E0
2.083638644E0,2.241264582E0,-4.284608841E0,-7.489207983E-1,4.893058574E0
2.085637875E0,2.168571711E0,-4.041484356E0,-7.061602473E-1,4.640577697E0
2.087654298E0,2.060448408E0,-3.558900833E0,-6.572909951E-1,4.164523290E0
2.089649952E0,1.988366365E0,-3.095865011E0,-6.817256212E-1,3.742022287E0
2.091650029E0,1.959655762E0,-2.880840540E0,-7.312057018E-1,3.560077906E0
2.093648875E0,1.917505980E0,-2.497217178E0,-8.484918475E-1,3.260806838E0
2.095648836E0,1.873523712E0,-2.196671486E0,-9.938777685E-1,3.053399701E0
2.097647606E0,1.856419444E0,-2.087326527E0,-1.076955438E0,2.993836702E0
2.099647798E0,1.826487064E0,-1.943162322E0,-1.239445567E0,2.940775428E0
2.101646567E0,1.788613439E0,-1.897347450E0,-1.416596532E0,2.967458696E0
2.103646798E0,1.770898342E0,-1.905899525E0,-1.503339410E0,3.004756782E0
2.105645336E0,1.730581284E0,-1.976759911E0,-1.671327353E0,3.113812204E0
2.107679452E0,1.693929315E0,-2.081828833E0,-1.831374049E0,3.249205860E0
2.109675106E0,1.676214218E0,-2.142304420E0,-1.897347450E0,3.316487552E0
2.111674913E0,1.650557876E0,-2.271197081E0,-2.025018215E0,3.461701352E0
2.113672606E0,1.650557876E0,-2.397646189E0,-2.125811100E0,3.604458542E0
2.115672183E0,1.658499122E0,-2.461786985E0,-2.170404196E0,3.677182192E0
2.117670567E0,1.684766293E0,-2.583960056E0,-2.254092693E0,3.820500085E0
2.119670029E0,1.717753053E0,-2.691472292E0,-2.309070587E0,3.940368717E0
2.121668490E0,1.741576791E0,-2.734232903E0,-2.301129341E0,3.975464190E0
2.123668298E0,1.965764403E0,-2.447126150E0,-2.155132532E0,3.807525747E0
2.125673067E0,2.229047298E0,-2.143526077E0,-2.103819847E0,3.740242486E0
2.127689336E0,2.237599373E0,-2.091602564E0,-2.095878601E0,3.711382404E0
2.129684183E0,2.302350998E0,-1.993253350E0,-2.077552795E0,3.686475913E0
2.131684298E0,2.307848930E0,-1.986533761E0,-2.067778826E0,3.680786919E0
2.133682798E0,2.276694775E0,-2.034792185E0,-1.992642403E0,3.646140710E0
2.135723221E0,2.202780008E0,-2.105041742E0,-1.883297563E0,3.581933865E0
2.137718529E0,2.138028383E0,-2.149634838E0,-1.836260915E0,3.544566187E0
2.139718567E0,1.987755537E0,-2.277916431E0,-1.784337401E0,3.510546297E0
2.141717144E0,1.859473825E0,-2.395202637E0,-1.800830722E0,3.526702406E0
2.143716567E0,1.827097893E0,-2.397646189E0,-1.820989251E0,3.521788723E0
2.145715375E0,1.785559058E0,-2.329839945E0,-1.870469332E0,3.480665287E0
2.147738259E0,1.713477015E0,-2.241264582E0,-1.937664509E0,3.422544982E0
2.149733336E0,1.676825047E0,-2.210721254E0,-1.959655762E0,3.396951781E0
2.151733721E0,1.600466967E0,-2.213164806E0,-2.005470514E0,3.388436949E0
2.153732106E0,1.526552200E0,-2.273029566E0,-2.042122602E0,3.415741464E0
2.155732452E0,1.500285029E0,-2.293798923E0,-2.053729057E0,3.424933826E0
2.157731182E0,1.467909217E0,-2.312124968E0,-2.092824221E0,3.446823545E0
2.159731182E0,1.436755061E0,-2.313346624E0,-2.136806726E0,3.461470886E0
2.161729759E0,1.418429136E0,-2.315179348E0,-2.163073778E0,3.471438434E0
2.163729990E0,1.392161846E0,-2.335948706E0,-2.214386463E0,3.506890128E0
2.165728913E0,1.378111959E0,-2.411085129E0,-2.241264582E0,3.568724001E0
2.167759182E0,1.365283847E0,-2.483167171E0,-2.246762276E0,3.616360036E0
2.169754682E0,1.350012183E0,-2.696359158E0,-2.208277941E0,3.737562985E0
2.171754490E0,1.336573124E0,-2.973081112E0,-2.131308794E0,3.894626579E0
2.173760144E0,1.316414595E0,-3.117245436E0,-2.088548183E0,3.976455709E0
2.175759875E0,1.266934514E0,-3.393967390E0,-2.017076969E0,4.146412571E0
2.177758452E0,1.215621829E0,-3.659082890E0,-1.985312104E0,4.336829277E0
2.179758259E0,1.192408919E0,-3.785531998E0,-1.977370739E0,4.434195144E0
2.181757067E0,1.137431145E0,-4.055534363E0,-1.979814291E0,4.654113579E0
2.183756913E0,1.088561893E0,-4.196033478E0,-1.983479500E0,4.767164237E0
2.185755067E0,9.737191796E-1,-4.470922947E0,-1.990809798E0,4.990050570E0
2.187782567E0,8.124507666E-1,-4.775133610E0,-1.975538254E0,5.231130722E0
2.189777721E0,7.269296646E-1,-4.946176052E0,-1.968818665E0,5.373018817E0
2.191777836E0,5.448917747E-1,-5.304142952E0,-1.940718889E0,5.674260243E0
2.193776413E0,3.640756905E-1,-5.717698574E0,-1.913229942E0,6.040287816E0
2.195776567E0,2.706133127E-1,-5.930890560E0,-1.893682241E0,6.231751506E0
2.197775144E0,1.044579595E-1,-6.308405399E0,-1.825265408E0,6.567989339E0
2.199775182E0,-4.825835302E-2,-6.605896950E0,-1.737911582E0,6.830852073E0
2.201774182E0,-1.203404516E-1,-6.737843513E0,-1.692707539E0,6.948257037E0
2.203773913E0,-2.626720667E-1,-6.954700947E0,-1.600466967E0,7.141313352E0
2.205772259E0,-3.976732790E-1,-7.130019188E0,-1.483791709E0,7.293624304E0
2.207808798E0,-4.770857692E-1,-7.191105843E0,-1.393383622E0,7.340376829E0
2.209804028E0,-5.858197808E-1,-7.347486973E0,-1.210124016E0,7.469481225E0
2.211803721E0,-6.676757336E-1,-7.593666077E0,-1.036638379E0,7.693125145E0
2.213802605E0,-6.853908300E-1,-7.770205975E0,-9.700540304E-1,7.860462219E0
2.215802836E0,-7.098253965E-1,-8.134892464E0,-8.038986921E-1,8.205277606E0
2.217801336E0,-7.721336484E-1,-8.213693619E0,-4.202753007E-1,8.260604370E0
2.219801182E0,-7.965682745E-1,-8.256454468E0,-2.162462920E-1,8.297609526E0
2.221806221E0,-8.289441466E-1,-8.277224541E0,1.899790913E-1,8.320798432E0
2.223806221E0,-8.100073338E-1,-8.526456833E0,5.962044597E-1,8.585571487E0
2.225804759E0,-7.965682745E-1,-8.715214729E0,7.886270285E-1,8.787002981E0
2.227849144E0,-7.788531780E-1,-9.191078186E0,1.137431145E0,9.293884016E0
2.229844298E0,-6.908885837E-1,-9.880744934E0,1.451415777E0,1.001064709E1
2.231844298E0,-6.072000265E-1,-1.029307938E1,1.586417079E0,1.043230052E1
2.233843336E0,-3.762930036E-1,-1.111591530E1,1.756237626E0,1.126008614E1
2.235843490E0,-1.545489132E-1,-1.180985737E1,1.882686734E0,1.195998017E1
2.237841990E0,-8.918632567E-2,-1.195768738E1,1.933999419E0,1.211340561E1
2.239841990E0,5.192354694E-2,-1.223807430E1,1.951714516E0,1.239283455E1
2.241840490E0,1.093448773E-1,-1.234070015E1,1.936442852E0,1.249218345E1
2.243840374E0,2.571742535E-1,-1.247081375E1,1.843591332E0,1.260897154E1
2.245838913E0,3.384193480E-1,-1.251296329E1,1.671938181E0,1.262870363E1
2.247856144E0,3.561344445E-1,-1.251662922E1,1.570534587E0,1.261980260E1
2.249851528E0,2.981022298E-1,-1.245432091E1,1.351844788E0,1.253101985E1
2.251851836E0,1.563815027E-1,-1.230465889E1,1.158200502E0,1.236003697E1
2.253850567E0,8.124507964E-2,-1.219958973E1,1.073290229E0,1.224698094E1
2.255850951E0,3.726277873E-2,-1.194424820E1,9.120218158E-1,1.197907498E1
2.257849490E0,1.240056455E-1,-1.159422207E1,7.990117669E-1,1.162238283E1
2.259849567E0,2.101376504E-1,-1.138408470E1,7.629706860E-1,1.141155846E1
2.261848451E0,6.096435189E-1,-1.082208824E1,7.122688890E-1,1.086262335E1
2.263848220E0,1.419650793E0,-9.949772835E0,6.603453159E-1,1.007221146E1
2.265846720E0,1.615127683E0,-9.454972267E0,6.224716902E-1,9.612107418E0
2.267864913E0,1.820989251E0,-8.432994843E0,5.619960427E-1,8.645648814E0
2.269861220E0,1.988977194E0,-7.368256569E0,4.984660447E-1,7.648248397E0
2.271860951E0,2.071444035E0,-6.822753906E0,4.697553813E-1,7.145734488E0
2.273859297E0,2.124589205E0,-5.744576931E0,4.037819207E-1,6.138166114E0
2.275859413E0,2.178345442E0,-4.629137039E0,3.365867436E-1,5.127122900E0
2.277858451E0,2.235155821E0,-4.048814774E0,3.029891551E-1,4.634719521E0
2.279858643E0,2.266921043E0,-2.890003443E0,2.382374406E-1,3.680734708E0
2.281857259E0,2.080606937E0,-1.841758728E0,1.692096740E-1,2.783816149E0
2.283857336E0,1.949270964E0,-1.367727280E0,1.521054506E-1,2.386099593E0
2.285855605E0,1.761124492E0,-4.459316432E-1,1.759291887E-1,1.825202889E0
2.287886259E0,1.596801758E0,3.481931984E-1,2.510656118E-1,1.653495781E0
2.289880759E0,1.473407030E0,6.572909951E-1,2.987131178E-1,1.640789217E0
2.291880528E0,1.240667343E0,1.089172721E0,4.263839424E-1,1.705097047E0
2.293878567E0,1.080009699E0,1.307251573E0,5.632177591E-1,1.786768555E0
2.295918913E0,1.050688267E0,1.320079803E0,6.322455406E-1,1.801746637E0
2.297913951E0,1.142928839E0,6.713408828E-1,7.739662528E-1,1.534929533E0
2.299914336E0,1.518610954E0,-9.957103431E-2,8.570439219E-1,1.746601817E0
2.301912605E0,1.791056871E0,-3.781255782E-1,1.086118460E0,2.128501111E0
2.303913105E0,2.321898699E0,-6.579018831E-1,1.350012183E0,2.765245260E0
2.305911682E0,2.711630821E0,-5.222898126E-1,1.577254057E0,3.180166461E0
2.307931797E0,2.844799519E0,-3.585779071E-1,1.645671010E0,3.306008997E0
2.309927413E0,3.024393797E0,2.687807009E-2,1.698816299E0,3.468956196E0
2.311927566E0,3.087312937E0,1.905899495E-1,1.701259732E0,3.530171437E0
2.313926451E0,3.164282084E0,3.799581826E-1,1.708590150E0,3.616120798E0
2.315926720E0,3.202155590E0,3.384193480E-1,1.775174379E0,3.676897082E0
2.317932720E0,3.217427254E0,2.596177161E-1,1.826487064E0,3.708813083E0
2.319933413E0,3.251635790E0,7.819075137E-2,1.949270964E0,3.791952847E0
2.321931489E0,3.313333035E0,-4.459316283E-2,2.069000483E0,3.906523691E0
2.323930874E0,3.349985123E0,-1.093448773E-1,2.124589205E0,3.968404706E0
2.325929605E0,3.416569233E0,-2.791654170E-1,2.252871037E0,4.101988123E0
2.327946297E0,3.469103813E0,-5.308418870E-1,2.376876593E0,4.238633826E0
2.329941913E0,3.481321096E0,-6.743952036E-1,2.425745964E0,4.296352982E0
2.331942182E0,3.502701283E0,-9.798278809E-1,2.509434462E0,4.418850560E0
2.333940797E0,3.502701283E0,-1.316414595E0,2.579684019E0,4.544956908E0
2.335940566E0,3.499036074E0,-1.489289522E0,2.609005451E0,4.611740037E0
2.337938682E0,3.480099201E0,-1.856419444E0,2.665815830E0,4.760667773E0
2.339938912E0,3.448334217E0,-2.235766888E0,2.708576441E0,4.921996423E0
2.341937605E0,3.442836523E0,-2.409252644E0,2.726291656E0,5.009020645E0
2.343937874E0,3.451388597E0,-2.703689575E0,2.750726223E0,5.175762294E0
2.345936759E0,3.458719015E0,-2.995072365E0,2.775160789E0,5.351141290E0
2.347970643E0,3.472157955E0,-3.138625622E0,2.789210796E0,5.448536365E0
2.349966028E0,3.477045059E0,-3.340211153E0,2.808758497E0,5.579962113E0
2.351966297E0,3.465438604E0,-3.511864185E0,2.820364952E0,5.683037325E0
2.353964682E0,3.462384224E0,-3.563787937E0,2.824029922E0,5.715228253E0
2.355964836E0,3.495370865E0,-3.566842079E0,2.807536602E0,5.729069878E0
2.357963335E0,3.496592760E0,-3.568063974E0,2.791654110E0,5.722811732E0
2.359963489E0,3.409849882E0,-3.690847874E0,2.769052267E0,5.737341257E0
2.361961643E0,3.297450542E0,-3.846618414E0,2.766608715E0,5.772675037E0
2.363961951E0,3.223536015E0,-3.952908993E0,2.762332678E0,5.800616844E0
2.365967182E0,3.049439192E0,-4.183205128E0,2.753169775E0,5.863295007E0
2.367983566E0,2.850297213E0,-4.451375008E0,2.735454559E0,5.951608632E0
2.369979105E0,2.742174149E0,-4.597372055E0,2.720793724E0,6.004836997E0
2.371979451E0,2.529592991E0,-4.962058544E0,2.695748329E0,6.187723713E0
2.373978105E0,2.393369913E0,-5.376224995E0,2.715906858E0,6.481370596E0
2.375978220E0,2.383596182E0,-5.583919048E0,2.744617462E0,6.662927863E0
2.377977028E0,2.516764879E0,-5.956546783E0,2.828306198E0,7.057894232E0
2.379977489E0,2.789821625E0,-6.312070370E0,2.973691940E0,7.514531310E0
2.381976105E0,2.968805075E0,-6.506325722E0,3.046385050E0,7.773450961E0
2.383976874E0,3.358537197E0,-6.918659687E0,3.208875179E0,8.333336900E0
2.385975912E0,3.787975311E0,-7.411628246E0,3.403130293E0,8.992345968E0
2.387995951E0,4.023158550E0,-7.660250187E0,3.526525021E0,9.343533398E0
2.389992220E0,4.599815369E0,-8.200865746E0,3.830125093E0,1.015294827E1
2.391992720E0,5.117218018E0,-8.715214729E0,4.148386002E0,1.092474231E1
2.393991528E0,5.358510017E0,-8.951619148E0,4.299269676E0,1.128400792E1
2.395991758E0,5.721974850E0,-9.367618561E0,4.508185387E0,1.186663428E1
2.397990335E0,5.985257626E0,-9.703594208E0,4.640743256E0,1.230932766E1
2.399990528E0,6.099489689E0,-9.861808777E0,4.659679890E0,1.249686615E1
2.401989451E0,6.279083729E0,-1.018312359E1,4.621806622E0,1.282513138E1
2.403989605E0,6.395759106E0,-1.045862389E1,4.500854969E0,1.305933550E1
2.405988028E0,6.412252426E0,-1.054109097E1,4.418388367E0,1.310548495E1
2.408028989E0,6.349333286E0,-1.058873844E1,4.219246387E0,1.304750762E1
2.410024258E0,6.114760876E0,-1.032240105E1,3.866166115E0,1.260513801E1
2.412024028E0,5.986479282E0,-1.008660698E1,3.659082890E0,1.228684102E1
2.414028874E0,5.720142365E0,-9.338908195E0,3.192992687E0,1.140747287E1
2.416029105E0,5.618127823E0,-8.739648819E0,2.965139866E0,1.080448408E1
2.418027335E0,5.548489094E0,-7.065878391E0,2.515542984E0,9.329540459E0
2.420027220E0,5.530774117E0,-4.897917747E0,2.090380907E0,7.677809123E0
2.422025143E0,5.494122028E0,-3.759264708E0,1.926058173E0,6.930162198E0
2.424025066E0,5.371949196E0,-1.693929315E0,1.681712031E0,5.878383285E0
2.426023258E0,5.263825893E0,-2.083050460E-1,1.459357023E0,5.466349509E0
2.428041874E0,5.148372173E0,2.223549485E-1,1.336573124E0,5.323683450E0
2.430037297E0,5.022533894E0,9.737191796E-1,1.065348983E0,5.225796036E0
2.432036989E0,5.104390144E0,1.189965487E0,8.081747293E-1,5.303203089E0
2.434035181E0,5.153259277E0,1.095281363E0,7.281513810E-1,5.318451549E0
2.436034874E0,5.230839252E0,7.428121567E-1,6.750060916E-1,5.326263457E0
2.438032643E0,5.358510017E0,2.553416789E-1,7.073819637E-1,5.411027465E0
2.440032066E0,5.409822464E0,2.138028294E-2,7.531968355E-1,5.462045558E0
2.442030143E0,5.404935837E0,-3.720169365E-1,8.643743396E-1,5.486243797E0
2.444030181E0,5.298645020E0,-6.078109145E-1,9.663888216E-1,5.420238049E0
2.446028143E0,5.210680485E0,-7.098253965E-1,1.007316828E0,5.354412237E0
2.448044066E0,5.009095192E0,-8.985827565E-1,1.049466491E0,5.196139483E0
2.450039374E0,4.823391914E0,-1.084896684E0,1.051299095E0,5.054437670E0
2.452039066E0,4.723209858E0,-1.208902359E0,1.028697014E0,4.982807825E0
2.454037989E0,4.496579170E0,-1.545489073E0,9.602801800E-1,4.850762696E0
2.456078527E0,4.400062561E0,-1.829541445E0,8.643743396E-1,4.843027507E0
2.458074258E0,4.412279606E0,-1.930945039E0,7.965682745E-1,4.881729312E0
2.460074681E0,4.486194134E0,-2.130087137E0,6.365215778E-1,5.006832206E0
2.462080450E0,4.674951553E0,-2.157576084E0,4.569272101E-1,5.169051079E0
2.464080758E0,4.777576923E0,-2.108706713E0,3.634648323E-1,5.234882228E0
2.466079797E0,4.904636860E0,-1.989588141E0,1.863138974E-1,5.296096352E0
2.468115720E0,4.972443104E0,-2.167960644E0,-1.832595654E-2,5.424534968E0
2.470111758E0,5.040860176E0,-1.981035948E0,-1.062905490E-1,5.417201531E0
2.472111989E0,5.182580948E0,-1.459967971E0,-2.443460971E-1,5.389838288E0
2.474110566E0,5.277875900E0,-1.109942198E0,-2.956587672E-1,5.401422017E0
2.476110912E0,5.522222042E0,-3.323107064E-1,-3.549126983E-1,5.543584554E0
2.478109720E0,5.725028992E0,4.233296216E-1,-3.732386529E-1,5.752779504E0
2.480110143E0,5.784283161E0,7.611380816E-1,-3.671300113E-1,5.845686214E0
2.482109104E0,5.824600220E0,1.310305953E0,-3.243694305E-1,5.978970224E0
2.484109527E0,5.745798588E0,1.629177570E0,-2.614503205E-1,5.978024526E0
2.486108681E0,5.673716545E0,1.713477015E0,-2.162462920E-1,5.930752513E0
2.488126489E0,5.463578701E0,1.659109950E0,-1.178969890E-1,5.711150300E0
2.490122412E0,5.218621731E0,1.545489073E0,3.054326167E-3,5.442660983E0
2.492122643E0,5.082398891E0,1.447750688E0,7.452555746E-2,5.285103084E0
2.494121373E0,4.775133610E0,1.197295904E0,2.125810981E-1,4.927535814E0
2.496121681E0,4.439157963E0,8.851437569E-1,3.634648323E-1,4.541113253E0
2.498120181E0,4.218635559E0,7.226535678E-1,4.331034720E-1,4.301940583E0
2.500120566E0,3.831346750E0,3.683517575E-1,5.784893632E-1,3.892242398E0
2.502119566E0,3.436727762E0,5.803219974E-2,7.348709106E-1,3.514896969E0
2.504119989E0,3.251024723E0,-6.108652428E-2,8.093964458E-1,3.350823170E0
2.506118566E0,2.880840540E0,-2.577851415E-1,9.688322544E-1,3.050300204E0
2.508137873E0,2.514932156E0,-3.781255782E-1,1.136820197E0,2.785717656E0
2.510133912E0,2.337170362E0,-4.105014503E-1,1.218065262E0,2.667313204E0
