"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.460667740E0,7.015010834E0,1.312022567E0,1.364694977E1,1.540035773E1
4.462667625E0,7.053318024E0,1.307234168E0,1.347456741E1,1.526506218E1
4.464666010E0,7.137115479E0,1.206677675E0,1.336922264E1,1.520298005E1
4.466665587E0,7.271190643E0,1.039083481E0,1.358709431E1,1.544535657E1
4.468663933E0,7.350199223E0,9.624691010E-1,1.374271774E1,1.561454663E1
4.470663510E0,7.580042362E0,8.188169599E-1,1.410184765E1,1.603089550E1
4.472661433E0,7.836222172E0,6.200982332E-1,1.445379543E1,1.645305753E1
4.474661087E0,7.967903137E0,4.884171486E-1,1.462857246E1,1.666496817E1
4.476675087E0,8.204929352E0,1.604115069E-1,1.494700146E1,1.705167001E1
4.478674625E0,8.441955566E0,-2.226607651E-1,1.530852604E1,1.748333953E1
4.480672587E0,8.588001251E0,-4.453215301E-1,1.548569679E1,1.771324030E1
4.482672279E0,8.906430244E0,-9.385270476E-1,1.583046150E1,1.818815120E1
4.484670279E0,9.277531624E0,-1.187524080E0,1.610579491E1,1.862469962E1
4.486670048E0,9.476250648E0,-1.656787634E0,1.620874596E1,1.884854682E1
4.488668317E0,9.868899345E0,-2.102109194E0,1.634042740E1,1.920478078E1
4.490667894E0,1.004128170E1,-2.300827742E0,1.633803177E1,1.931456519E1
4.492665933E0,1.032140350E1,-2.616862535E0,1.620395660E1,1.938936692E1
4.494665317E0,1.048181534E1,-2.889801502E0,1.590468216E1,1.926598869E1
4.496736163E0,1.054645824E1,-3.016694069E0,1.571553993E1,1.916523989E1
4.498724279E0,1.059194851E1,-3.306392431E0,1.525345898E1,1.886238625E1
4.500722048E0,1.058476543E1,-3.699041605E0,1.474828243E1,1.852652161E1
4.502721240E0,1.056800652E1,-3.890577793E0,1.449689102E1,1.835699340E1
4.504718933E0,1.050096893E1,-4.328716755E0,1.396298409E1,1.799925170E1
4.506718202E0,1.036210537E1,-4.786009312E0,1.342668343E1,1.762256907E1
4.508716048E0,1.023760605E1,-5.008669853E0,1.314656162E1,1.739906416E1
4.510715702E0,1.003170490E1,-5.504269600E0,1.254801083E1,1.698189220E1
4.512713509E0,1.012268448E1,-6.054935932E0,1.185608673E1,1.672416763E1
4.514713048E0,1.038604736E1,-6.268020153E0,1.135091019E1,1.661328440E1
4.516780702E0,1.091277122E1,-6.682217121E0,1.072841740E1,1.669848919E1
4.518769086E0,1.090080070E1,-7.019799232E0,1.049378586E1,1.668006531E1
4.520767009E0,1.072123528E1,-7.194576263E0,1.041717148E1,1.658988472E1
4.522766356E0,1.028788471E1,-7.491456985E0,1.035013390E1,1.640389500E1
4.524763740E0,1.004128170E1,-7.726089001E0,1.043393135E1,1.641300438E1
4.526763048E0,1.006282997E1,-7.826645374E0,1.050336266E1,1.651779501E1
4.528760471E0,1.028788471E1,-7.975085735E0,1.062067890E1,1.680004121E1
4.530759894E0,1.054645824E1,-8.128314972E0,1.063983250E1,1.704415798E1
4.532757432E0,1.063264942E1,-8.204929352E0,1.060152531E1,1.711041900E1
4.534756471E0,1.069968700E1,-8.384494781E0,1.053448772E1,1.719763025E1
4.536774779E0,1.076672459E1,-8.681375504E0,1.045787334E1,1.733942773E1
4.538774086E0,1.079545593E1,-8.889671326E0,1.046026707E1,1.746382868E1
4.540771740E0,1.083136845E1,-9.255983353E0,1.059194851E1,1.775334175E1
4.542770817E0,1.083376312E1,-9.576807022E0,1.086009884E1,1.808389900E1
4.544768279E0,1.084573364E1,-9.730035782E0,1.103487587E1,1.827763716E1
4.546767740E0,1.095107841E1,-1.003409958E1,1.137485218E1,1.870819433E1
4.548765355E0,1.106360626E1,-1.018493366E1,1.150413895E1,1.893360690E1
4.550764855E0,1.141555405E1,-1.047223854E1,1.168130970E1,1.940194966E1
4.552762663E0,1.194946098E1,-1.081939793E1,1.182735634E1,1.999338259E1
4.554761817E0,1.224394703E1,-1.103008747E1,1.186087513E1,2.030412341E1
4.556829317E0,1.281855583E1,-1.156878281E1,1.183932781E1,2.093613604E1
4.558817471E0,1.335964584E1,-1.220803452E1,1.174355888E1,2.157376692E1
4.560815125E0,1.359906578E1,-1.253364563E1,1.165497398E1,2.186012995E1
4.562814355E0,1.403959846E1,-1.317768574E1,1.149695683E1,2.242636267E1
4.564812048E0,1.442027664E1,-1.379060173E1,1.133893967E1,2.294987205E1
4.566811317E0,1.460223579E1,-1.407072353E1,1.123359394E1,2.318197972E1
4.568808855E0,1.494700146E1,-1.459026527E1,1.102051067E1,2.361652703E1
4.570807894E0,1.517923832E1,-1.505473995E1,1.077151299E1,2.393908860E1
4.572805471E0,1.527021885E1,-1.528218937E1,1.059194851E1,2.406063733E1
4.574804740E0,1.540189934E1,-1.577539539E1,1.019690514E1,2.429111931E1
4.577015586E0,1.548330212E1,-1.631409073E1,9.768342972E0,2.452147478E1
4.578833125E0,1.549527359E1,-1.661336517E1,9.521739960E0,2.463272088E1
4.580827163E0,1.547612000E1,-1.728134727E1,8.973467827E0,2.487324624E1
4.582826586E0,1.544978333E1,-1.801157951E1,8.374917984E0,2.516449985E1
4.584824009E0,1.539950562E1,-1.838746834E1,8.070854187E0,2.530577903E1
4.586823278E0,1.523909378E1,-1.908657646E1,7.424419403E0,2.552742415E1
4.588821009E0,1.494700146E1,-1.966118431E1,6.636727333E0,2.557383762E1
4.590820355E0,1.477461910E1,-1.991257477E1,6.186617374E0,2.555531722E1
4.592817932E0,1.443464184E1,-2.042732811E1,5.310339451E0,2.557018427E1
4.594817548E0,1.410184765E1,-2.088701630E1,4.402936935E0,2.558349879E1
4.597013817E0,1.394143677E1,-2.112164688E1,3.924096584E0,2.561027450E1
4.598830855E0,1.367328548E1,-2.156457520E1,2.961627483E0,2.570526943E1
4.600825394E0,1.341231823E1,-2.176808167E1,1.912967205E0,2.563979530E1
4.602824432E0,1.327824306E1,-2.214875984E1,1.352723956E0,2.585941151E1
4.605017163E0,1.294784260E1,-2.246479416E1,2.035071403E-1,2.592980948E1
4.606885432E0,1.263420200E1,-2.260605240E1,-8.475474119E-1,2.591090508E1
4.608879855E0,1.246660805E1,-2.295560646E1,-1.364694953E0,2.615795436E1
4.610879048E0,1.216733265E1,-2.331234169E1,-2.315192938E0,2.639828360E1
4.612876471E0,1.202128696E1,-2.350387764E1,-2.786850691E0,2.654637718E1
4.614875355E0,1.174116516E1,-2.392525673E1,-3.648763418E0,2.689956028E1
4.616945317E0,1.154005241E1,-2.434903145E1,-4.371812344E0,2.729763516E1
4.618933663E0,1.144667816E1,-2.452141380E1,-4.728548527E0,2.747153703E1
4.620931278E0,1.125514221E1,-2.477519989E1,-5.408501625E0,2.774420022E1
4.622930778E0,1.104205799E1,-2.496673584E1,-6.042964935E0,2.796037139E1
4.624927932E0,1.090558910E1,-2.498588943E1,-6.337451935E0,2.798910219E1
4.626926855E0,1.057518864E1,-2.490687943E1,-6.979097843E0,2.794449971E1
4.628924086E0,1.018493366E1,-2.470816231E1,-7.584830761E0,2.778049344E1
4.630922932E0,1.000297451E1,-2.459563446E1,-7.857769966E0,2.769023803E1
4.632920586E0,9.670180321E0,-2.437057877E1,-8.439560890E0,2.754385022E1
4.634919509E0,9.425971985E0,-2.417425537E1,-8.892065048E0,2.742831368E1
4.636986894E0,9.349357605E0,-2.412397575E1,-9.093177795E0,2.742375934E1
4.638974778E0,9.222464561E0,-2.403299713E1,-9.457097054E0,2.742399476E1
4.640971855E0,9.040505409E0,-2.383667183E1,-9.866505623E0,2.733615911E1
4.642970317E0,8.896853447E0,-2.369301987E1,-1.014183807E1,2.726481379E1
4.644967701E0,8.530540466E0,-2.333149529E1,-1.065898609E1,2.703225439E1
4.646967163E0,8.159439087E0,-2.291490364E1,-1.100375080E1,2.669741161E1
4.648965124E0,7.965508938E0,-2.270900345E1,-1.115697956E1,2.652595640E1
4.650964547E0,7.606379032E0,-2.232353592E1,-1.143949604E1,2.621181656E1
4.652962047E0,7.350199223E0,-2.196201134E1,-1.160469532E1,2.590413720E1
4.654961547E0,7.194576263E0,-2.178723526E1,-1.168130970E1,2.574681620E1
4.657159778E0,6.897695065E0,-2.148317146E1,-1.176510715E1,2.544646537E1
4.658976740E0,6.574477673E0,-2.118629074E1,-1.177229023E1,2.511313380E1
4.660971355E0,6.394912720E0,-2.104024506E1,-1.175313568E1,2.493437425E1
4.662970432E0,6.050147533E0,-2.075294113E1,-1.163103199E1,2.454729631E1
4.664967778E0,5.805939198E0,-2.051591492E1,-1.138442898E1,2.417057960E1
4.666966970E0,5.717353821E0,-2.041296387E1,-1.125035381E1,2.399891017E1
4.668964547E0,5.609614372E0,-2.022861099E1,-1.092713642E1,2.366573021E1
4.670963586E0,5.585672379E0,-2.017593765E1,-1.074996567E1,2.353359212E1
4.672961086E0,5.595249176E0,-2.010890007E1,-1.038365269E1,2.331297747E1
4.674960432E0,5.645527840E0,-2.000116158E1,-1.000536919E1,2.306568580E1
4.677002317E0,5.659893036E0,-1.994130516E1,-9.823410034E0,2.293881918E1
4.679001509E0,5.705382824E0,-1.976413536E1,-9.461885452E0,2.264287341E1
4.680998893E0,5.750872612E0,-1.953189659E1,-9.124302864E0,2.231188972E1
4.682997624E0,5.760449409E0,-1.941697502E1,-8.978256226E0,2.215424973E1
4.684995163E0,5.738901615E0,-1.912967110E1,-8.446743965E0,2.168471332E1
4.686994086E0,5.827486992E0,-1.878969574E1,-7.896077156E0,2.119812032E1
4.688991432E0,5.916072369E0,-1.862688828E1,-7.687781811E0,2.100149681E1
4.690990163E0,6.150704384E0,-1.827733612E1,-7.369352818E0,2.064460077E1
4.692987316E0,6.426037312E0,-1.786792755E1,-6.995857239E0,2.023607692E1
4.694986163E0,6.555324078E0,-1.765723801E1,-6.780379295E0,2.001808860E1
4.697058932E0,6.816292286E0,-1.721909904E1,-6.325480938E0,1.956964286E1
4.699047278E0,7.070077419E0,-1.669716263E1,-5.853823185E0,1.905383112E1
4.701045009E0,7.204153061E0,-1.643858910E1,-5.602431774E0,1.880197528E1
4.703044278E0,7.493851185E0,-1.593101788E1,-5.063736439E0,1.831929482E1
4.705042047E0,7.857769966E0,-1.541387081E1,-4.458003521E0,1.786633028E1
4.707041163E0,8.054094315E0,-1.515290260E1,-4.137180328E0,1.765205806E1
4.709038778E0,8.432378769E0,-1.463096619E1,-3.497928619E0,1.724545412E1
4.711038047E0,8.781931877E0,-1.408987713E1,-2.820369720E0,1.684047061E1
4.713035855E0,8.966285706E0,-1.382412052E1,-2.489969730E0,1.666434928E1
4.715035278E0,9.279925346E0,-1.329739666E1,-1.829170108E0,1.631819952E1
4.717049239E0,9.581595421E0,-1.278982544E1,-1.182735682E0,1.602452712E1
4.719048663E0,9.703699112E0,-1.254561710E1,-8.810662031E-1,1.588491620E1
4.721046163E0,9.904812813E0,-1.203086376E1,-2.585737705E-1,1.558569408E1
4.723045739E0,1.006282997E1,-1.151371574E1,3.615244627E-1,1.529564962E1
4.725043470E0,1.012507915E1,-1.124077702E1,6.488286853E-1,1.514243291E1
4.727042701E0,1.018493366E1,-1.067574501E1,1.182735682E0,1.480213731E1
4.729040470E0,1.023521233E1,-1.040041256E1,1.436521053E0,1.466259682E1
4.731039855E0,1.025197124E1,-9.892841339E0,1.910573006E0,1.437433523E1
4.733037662E0,1.025436592E1,-9.418789864E0,2.343923569E0,1.411947593E1
4.735037047E0,1.025197124E1,-9.186552048E0,2.537853718E0,1.399772676E1
4.737111470E0,1.022802925E1,-8.702922821E0,2.954444885E0,1.375071607E1
4.739099239E0,1.022563553E1,-8.161833763E0,3.380612850E0,1.351324149E1
4.741097009E0,1.024239445E1,-7.850587368E0,3.603273630E0,1.339858003E1
4.743096393E0,1.033816338E1,-7.161057472E0,4.108449936E0,1.323018242E1
4.745094124E0,1.045547867E1,-6.392518520E0,4.709394932E0,1.312858438E1
4.747093932E0,1.050575733E1,-5.987898350E0,5.044582844E0,1.310243030E1
4.749091816E0,1.054406452E1,-5.185841084E0,5.770026207E0,1.309058619E1
4.751090970E0,1.043632507E1,-4.417302132E0,6.500257492E0,1.306456224E1
4.753088662E0,1.034774017E1,-4.053383350E0,6.876147270E0,1.306855174E1
4.755088009E0,1.005325317E1,-3.361459255E0,7.659051418E0,1.307778178E1
4.757155162E0,9.619902611E0,-2.729389906E0,8.434772491E0,1.308195255E1
4.759143162E0,9.354146004E0,-2.437297344E0,8.813055992E0,1.308091823E1
4.761141316E0,8.777143478E0,-1.900996208E0,9.509769440E0,1.308005157E1
4.763140855E0,8.104372978E0,-1.331176162E0,1.004607010E1,1.297599383E1
4.765182432E0,7.754819393E0,-1.019929886E0,1.024718285E1,1.289116896E1
4.767182047E0,7.060500622E0,-3.495534360E-1,1.054166985E1,1.269250408E1
4.769180047E0,6.370970726E0,3.663128614E-1,1.070687008E1,1.246437002E1
4.771179739E0,6.011840343E0,7.685387731E-1,1.076193619E1,1.235120021E1
4.773226278E0,5.236119270E0,1.616086125E0,1.082897472E1,1.213653052E1
4.775225855E0,4.290409565E0,2.451662540E0,1.080263805E1,1.187919410E1
4.777244008E0,3.730166197E0,2.889801502E0,1.075235939E1,1.174216015E1
4.779243739E0,2.554613113E0,3.761290789E0,1.063264942E1,1.156402137E1
4.781241662E0,1.228225470E0,4.757278919E0,1.042195988E1,1.152204358E1
4.783241432E0,5.339069963E-1,5.288791656E0,1.031182671E1,1.160129923E1
4.785239047E0,-7.589619160E-1,6.390124321E0,1.024957752E1,1.210221267E1
4.787238816E0,-1.795651317E0,7.644686222E0,1.039322948E1,1.302631223E1
4.789236355E0,-2.197877169E0,8.303091049E0,1.054885292E1,1.360331882E1
4.791235547E0,-2.755726099E0,9.706093788E0,1.102290440E1,1.494345021E1
4.793233047E0,-2.822763920E0,1.126950741E1,1.215296745E1,1.681262654E1
4.795232278E0,-2.506729126E0,1.207156467E1,1.281616211E1,1.778371097E1
4.797300047E0,-1.695094824E0,1.367568016E1,1.406593513E1,1.969132056E1
4.799288355E0,-1.019929886E0,1.486320400E1,1.551921558E1,2.151281345E1
4.801286278E0,-7.757213712E-1,1.518642139E1,1.642901230E1,2.238619180E1
4.803285585E0,-4.094084799E-1,1.522712326E1,1.832761383E1,2.383137274E1
4.805283508E0,-2.035071403E-1,1.503798103E1,2.014720726E1,2.514144485E1
4.807282970E0,-1.699883193E-1,1.433408546E1,2.103784943E1,2.545753347E1
4.809280624E0,-1.747767180E-1,1.351526833E1,2.274012756E1,2.645385466E1
4.811280124E0,-1.675941199E-1,1.312022495E1,2.354218483E1,2.695186185E1
4.813277585E0,-1.005564705E-1,1.246900272E1,2.501940727E1,2.795455027E1
4.815277162E0,6.703764945E-2,1.205959415E1,2.627157593E1,2.890733483E1
4.817296470E0,1.915361285E-1,1.193030739E1,2.679829979E1,2.933458355E1
4.819296047E0,4.141969085E-1,1.181777954E1,2.768894196E1,3.010828755E1
4.821293778E0,5.841852427E-1,1.178186703E1,2.831143570E1,3.067068722E1
4.823293354E0,6.799532771E-1,1.174116516E1,2.837847328E1,3.071896876E1
4.825290624E0,8.259995580E-1,1.161187840E1,2.851733589E1,3.080189023E1
4.827289778E0,9.265560508E-1,1.134851646E1,2.872802544E1,3.090221315E1
4.829286816E0,9.768342972E-1,1.115458584E1,2.877830505E1,3.087992604E1
4.831286162E0,1.086967587E0,1.066377449E1,2.878788185E1,3.071871948E1
4.833283701E0,1.249773264E0,1.010353088E1,2.873042107E1,3.048081961E1
4.835283201E0,1.323993564E0,9.825803757E0,2.872323799E1,3.038624325E1
4.837479662E0,1.453280449E0,9.299078941E0,2.877112198E1,3.027147755E1
4.839297470E0,1.572990537E0,8.825027466E0,2.887646675E1,3.023583538E1
4.841292470E0,1.632845521E0,8.607154846E0,2.895308113E1,3.024946621E1
4.843291970E0,1.754949808E0,8.180987358E0,2.913743401E1,3.031498744E1
4.845289277E0,1.836352706E0,7.745242596E0,2.934333611E1,3.040382127E1
4.847288701E0,1.865083098E0,7.527369976E0,2.945586395E1,3.045960858E1
4.849286354E0,1.860294700E0,7.043741226E0,2.968331337E1,3.056426147E1
4.851285624E0,1.826775908E0,6.540958881E0,2.989879036E1,3.066038027E1
4.853283200E0,1.759738207E0,6.268020153E0,3.000892448E1,3.070700741E1
4.855282624E0,1.594538331E0,5.717353821E0,3.021243095E1,3.078996056E1
4.857353624E0,1.400607944E0,5.140350819E0,3.043748665E1,3.090025085E1
4.859342162E0,1.307234168E0,4.838681698E0,3.055959129E1,3.096789179E1
4.861339854E0,1.144428372E0,4.230554581E0,3.080858803E1,3.111874684E1
4.863339162E0,1.058237195E0,3.938461781E0,3.092590332E1,3.119363466E1
4.865336393E0,1.060631394E0,3.423708439E0,3.112222862E1,3.132794013E1
4.867336162E0,1.177947283E0,2.990357876E0,3.119644737E1,3.136157089E1
4.869333547E0,1.302445769E0,2.777273893E0,3.117729378E1,3.132783527E1
4.871332700E0,1.661576033E0,2.358288765E0,3.105997849E1,3.119366321E1
4.873330393E0,2.166752577E0,1.917755604E0,3.089238548E1,3.102760197E1
4.875329739E0,2.456450939E0,1.668758631E0,3.078464508E1,3.092754887E1
4.877406700E0,3.119644880E0,1.096544385E0,3.056437874E1,3.074273640E1
4.879394623E0,3.924096584E0,4.405331016E-1,3.036805344E1,3.062370443E1
4.881392316E0,4.374206543E0,9.097966552E-2,3.025313187E1,3.056785809E1
4.883391431E0,5.322310448E0,-6.105214357E-1,2.998977089E1,3.046450530E1
4.885388970E0,6.318298340E0,-1.221042871E0,2.972401428E1,3.041264317E1
4.887387854E0,6.840234280E0,-1.484405041E0,2.958754539E1,3.040419553E1
4.889385354E0,7.958326340E0,-1.929726601E0,2.935051918E1,3.047149125E1
4.891384700E0,9.212887764E0,-2.284068346E0,2.913264656E1,3.063993089E1
4.893382085E0,9.888052940E0,-2.456450939E0,2.903927231E1,3.077477991E1
4.895381739E0,1.129823780E1,-2.789244890E0,2.889322662E1,3.114881393E1
4.897580431E0,1.281855583E1,-3.129221678E0,2.878069878E1,3.166127009E1
4.899398508E0,1.359427738E1,-3.313575268E0,2.871126747E1,3.193933372E1
4.901392970E0,1.511938381E1,-3.627215624E0,2.853170204E1,3.249323747E1
4.903392893E0,1.661815453E1,-3.864241600E0,2.826355171E1,3.301399367E1
4.905390277E0,1.731486702E1,-3.900154591E0,2.809356308E1,3.323046964E1
4.907389700E0,1.860534096E1,-3.823540211E0,2.767936516E1,3.356970997E1
4.909387316E0,1.969709778E1,-3.531447411E0,2.719813156E1,3.376662764E1
4.911386739E0,2.019748497E1,-3.313575268E0,2.694195175E1,3.383470030E1
4.913384123E0,2.106657982E1,-2.772485495E0,2.645353508E1,3.393047272E1
4.915383277E0,2.168667984E1,-2.487575531E0,2.597469330E1,3.392911444E1
4.917399546E0,2.188539696E1,-1.972822189E0,2.573766899E1,3.384213694E1
4.919398393E0,2.211045265E1,-1.582567334E0,2.534501839E1,3.367115372E1
4.921395662E0,2.214875984E1,-1.446097851E0,2.518939590E1,3.357326954E1
4.923395200E0,2.209848213E1,-1.266532660E0,2.493560982E1,3.334264018E1
4.925587739E0,2.191652298E1,-1.187524080E0,2.476562309E1,3.309199722E1
4.927456816E0,2.170104408E1,-1.151610970E0,2.469858551E1,3.289804931E1
4.929451431E0,2.158612251E1,-1.051054597E0,2.460760498E1,3.275056677E1
4.931450623E0,2.137064362E1,-9.696516991E-1,2.457408714E1,3.258113552E1
4.933448239E0,2.126769447E1,-9.121908545E-1,2.457648087E1,3.251384831E1
4.935447816E0,2.107136917E1,-7.781155705E-1,2.466985512E1,3.245319421E1
4.937518046E0,2.089419746E1,-5.315127969E-1,2.489490891E1,3.250548389E1
4.939506162E0,2.079842949E1,-3.758896589E-1,2.506729126E1,3.257430050E1
4.941503892E0,2.061407661E1,2.873042040E-2,2.550303650E1,3.279246637E1
4.943503316E0,2.046563530E1,5.386953950E-1,2.600342560E1,3.309547649E1
4.945500739E0,2.041057014E1,8.116343617E-1,2.629791069E1,3.329910255E1
4.947499816E0,2.028367615E1,1.362300754E0,2.699462509E1,3.379338937E1
4.949497816E0,2.014960098E1,1.884236693E0,2.782541275E1,3.440654534E1
4.951497162E0,2.007059288E1,2.106897593E0,2.830664635E1,3.476397479E1
4.953495008E0,1.992215157E1,2.530671120E0,2.937924957E1,3.558703029E1
4.955494200E0,1.987905693E1,2.885013103E0,3.055719566E1,3.656832525E1
4.957509200E0,1.988145065E1,3.019088268E0,3.113659286E1,3.706581160E1
4.959508469E0,1.987666321E1,3.217807055E0,3.230975342E1,3.807041093E1
4.961506354E0,1.999637222E1,3.351882458E0,3.342784500E1,3.909617423E1
4.963505854E0,2.008016968E1,3.394978046E0,3.394738770E1,3.958742504E1
4.965503815E0,2.032437897E1,3.438073635E0,3.489070129E1,4.052482903E1
4.967503431E0,2.065956688E1,3.502717018E0,3.565924072E1,4.136022460E1
4.969501392E0,2.087504387E1,3.555389643E0,3.596330261E1,4.173448678E1
4.971501162E0,2.133233643E1,3.722983599E0,3.641820145E1,4.236997263E1
4.973498969E0,2.182554245E1,3.976768970E0,3.675099564E1,4.292790089E1
4.975498662E0,2.209369278E1,4.129997730E0,3.688507080E1,4.319371007E1
4.977569508E0,2.263957214E1,4.491522312E0,3.710533905E1,4.369817142E1
4.979558162E0,2.329079437E1,4.927267075E0,3.728011322E1,4.423286001E1
4.981556315E0,2.364992523E1,5.161899090E0,3.734236526E1,4.450186973E1
4.983555931E0,2.438973236E1,5.671864033E0,3.741897964E1,4.502453913E1
4.985554008E0,2.517981911E1,5.918466568E0,3.745489120E1,4.551835247E1
4.987553662E0,2.562753487E1,6.347028732E0,3.747404480E1,4.584058628E1
4.989551162E0,2.664985847E1,6.708553314E0,3.752432251E1,4.651122901E1
4.991550392E0,2.723643875E1,6.885724068E0,3.755065918E1,4.689657553E1
4.993548277E0,2.856043243E1,7.278373241E0,3.760333252E1,4.777743855E1
4.995547546E0,3.007835579E1,7.726089001E0,3.767994690E1,4.882804867E1
4.997614854E0,3.087083626E1,7.984662533E0,3.775416565E1,4.941801687E1
4.999603008E0,3.248692322E1,8.511386871E0,3.799597931E1,5.071033751E1
5.001600931E0,3.410779572E1,8.987833023E0,3.824497604E1,5.202692633E1
5.003600354E0,3.489788437E1,9.217676163E0,3.834553528E1,5.266125676E1
5.005598431E0,3.635834885E1,9.653421402E0,3.848200226E1,5.381433427E1
5.007597815E0,3.772304153E1,1.007240677E1,3.850355148E1,5.483616250E1
5.009595700E0,3.841975403E1,1.029985619E1,3.849876404E1,5.535629476E1
5.011595315E0,3.972459412E1,1.067813969E1,3.835271835E1,5.624052854E1
5.013593238E0,4.092409134E1,1.101572227E1,3.815399933E1,5.702503883E1
5.015592392E0,4.143644714E1,1.113064384E1,3.807259369E1,5.736194535E1
5.017610200E0,4.235582352E1,1.123838234E1,3.800077057E1,5.800323773E1
5.019609238E0,4.291846085E1,1.111388397E1,3.820906448E1,5.852730394E1
5.021607354E0,4.304295731E1,1.096065521E1,3.834313965E1,5.867732522E1
5.023607084E0,4.315309143E1,1.062307262E1,3.842454147E1,5.874933497E1
5.025604815E0,4.333026123E1,1.044111347E1,3.822103500E1,5.871435860E1
5.027604738E0,4.337335968E1,1.034295177E1,3.805823135E1,5.862298146E1
5.029602392E0,4.325843811E1,9.988609314E0,3.757939148E1,5.816593030E1
5.031601738E0,4.286339188E1,9.598354340E0,3.690422440E1,5.737003179E1
5.033599584E0,4.259763718E1,9.404424667E0,3.648763275E1,5.687133936E1
5.035598854E0,4.196556854E1,9.042900085E0,3.541263580E1,5.565013710E1
5.037667200E0,4.125688553E1,8.705317497E0,3.416286469E1,5.426798761E1
5.039655546E0,4.084986877E1,8.532935143E0,3.350445938E1,5.351702121E1
5.041653392E0,4.000471497E1,8.204929352E0,3.208708954E1,5.193533865E1
5.043653084E0,3.907576752E1,7.872135162E0,3.063381004E1,5.027242223E1
5.045650854E0,3.859692383E1,7.692570210E0,2.991555023E1,4.943519304E1
5.047650315E0,3.762727356E1,7.366958618E0,2.851733589E1,4.778412122E1
5.049647931E0,3.670550537E1,7.211335659E0,2.783259392E1,4.662564499E1
5.051646930E0,3.621709061E1,6.936002254E0,2.649184227E1,4.540488395E1
